item_id,title,raiting,description,price,href
p361885599," Ноутбук 15.6"" Acer Aspire 3 A315-59 NX.K6SEU.00D (Intel Iris Xe Graphics, Intel Core i7-1255U, 16 ГбGb, 60 Гц)", залишити відгук ,,38959,https://rozetka.com.ua/ua/361885599/p361885599/
p353956821," Ноутбук ASUS X712EA 17.3"" HD+ матовий / CPU Intel Pentium Gold 7505 (2ядра/4потока/частота до 3.5GHz) / RAM 8Gb / SSD 512Gb / Video int / Windows10Pro / Silver", 1 відгук ,,30860,https://rozetka.com.ua/ua/353956821/p353956821/
p359962965, Ноутбук Asus M3500QC-KJ494 (90NB0UT1-M00E70) FullHD Silver, залишити відгук ,,38206,https://rozetka.com.ua/ua/359962965/p359962965/
p361998654, Ноутбук Asus X515JA-BQ3145W (90NB0SR2-M02VW0) Win11 Transparent Silver, залишити відгук ,,23245,https://rozetka.com.ua/ua/361998654/p361998654/
p360705969," Ноутбук 15.6"" Asus Laptop X515EP-BQ233 90NB0TZ1-M03370 (NVIDIA GeForce MX330, Intel Core i5-1135G7, 16 ГбGb, 60 Гц)", залишити відгук ,,33332,https://rozetka.com.ua/ua/360705969/p360705969/
p361584711," Ноутбук 15.6"" ACER computers Acer Aspire 5 A515-57G 15.6FHD IPS/Intel i5-1235U/8/512F/NVD550-2/Lin/Gray NX.K2FEU.006 (NVIDIA GeForce MX550, Intel Core i5-1235U, 8 ГбGb, 60 Гц)", залишити відгук ,,36684,https://rozetka.com.ua/ua/361584711/p361584711/
p361715202," Ноутбук 15.6"" Asus VivoBook 15 K513EA (K513EA-QB52-CB) Gray", залишити відгук ,,29535,https://rozetka.com.ua/ua/361715202/p361715202/
p359934534," Ноутбук 15.6"" Asus K513EA-L11950 90NB0SG1-M00NV0 (Intel Iris Xe Graphics, Intel Core i5-1135G7, 16 ГбGb, 60 Гц)", залишити відгук ,,36666,https://rozetka.com.ua/ua/359934534/p359934534/
p359488698, Ноутбук Asus X515EP-BQ317 (90NB0TZ1-M04470) FullHD Grey, залишити відгук ,,29400,https://rozetka.com.ua/ua/359488698/p359488698/
p361818600, Ноутбук Asus X515EA-BQ2601 FullHD Slate Grey (90NB0TY1-M039X0-162), залишити відгук ,,30169,https://rozetka.com.ua/ua/361818600/p361818600/
p362677701," Ноутбук ASUS VivoBook Go 15,6"" N6000/8GB/256 (E510KA-BR147)", залишити відгук ,,20130,https://rozetka.com.ua/ua/362677701/p362677701/
p361265631, Ноутбук ASUS Vivobook 16X M1603IA-MB080 (90NB0Y42-M003N0), залишити відгук ,,29599,https://rozetka.com.ua/ua/361265631/p361265631/
p362376054," Ноутбук 15.6"" Asus P1412CEA-EK1173 14FHD/Intel i5-1135G7/8/512F/int/noOS 90NX05D1-M01CJ0 (Intel Iris Xe Graphics, Intel Core i5-1135G7, 8 ГбGb, 60 Гц)", залишити відгук ,,26999,https://rozetka.com.ua/ua/362376054/p362376054/
p361683042, Ноутбук Asus M6500QB-HN041 (90NB0YM1-M001M0) FullHD Blue, залишити відгук ,,34110,https://rozetka.com.ua/ua/361683042/p361683042/
p362135382, Ноутбук ASUS ROG Strix G15 / AMD Ryzen™ 9 5980HX / 8 ядер / 16 GB RAM / SSD 512 ГБ / AMD Radeon™ RX 6800M / 165 Гц / для игр, залишити відгук ,,74620,https://rozetka.com.ua/ua/362135382/p362135382/
p361584798," Ноутбук 13,3"" ASUS VivoBook 13 Slate OLED T3300KA Black (T3300KA-LQ032W) 90NB0VC2-M000A0 (Intel UHD Graphics, Intel Pentium N6000, 8Gb, )", залишити відгук ,,27777,https://rozetka.com.ua/ua/361584798/p361584798/
p360320907, Ноутбук Acer Aspire 5 A515-56 (NX.A19EU.00H) FullHD Black, залишити відгук ,,34298,https://rozetka.com.ua/ua/360320907/p360320907/
p361893681," Ноутбук 15.6"" ASUS computers ASUS Vivobook Pro M6500QH-HN034 15.6FHD IPS/AMD R5-5600H/8/512F/NVD1650-4/noOS/Blue 90NB0YJ1-M003M0 (NVidia GeForce GTX 1650, AMD Ryzen 5 5600H, 8 ГбGb, 144 Гц)", залишити відгук ,,36666,https://rozetka.com.ua/ua/361893681/p361893681/
p343174318," Ноутбук HP Stream 11.6"" HD 4/32GB, N4000 (11-ak0035nr)", залишити відгук ,,12558,https://rozetka.com.ua/ua/343174318/p343174318/
p361584657," Ноутбук 15.6"" Asus TUF Gaming F15 FX506LHB-HN324 90NR03U2-M008H0 (NVidia GeForce GTX 1650, Intel Core i5-10300H, 16 ГбGb, 144 Гц)", залишити відгук ,,38888,https://rozetka.com.ua/ua/361584657/p361584657/
p362139321, Ноутбук ASUS X1502ZA-BQ217W (90NB0VX2-M01H70), залишити відгук ,,30299,https://rozetka.com.ua/ua/362139321/p362139321/
p361114941," Ноутбук 15.6"" Asus Vivobook Pro 15 OLED M6500QC-L1022 90NB0YN2-M006W0 (NVidia GeForce RTX 3050, AMD Ryzen 7 5800H, 16 ГбGb, 60 Гц)", залишити відгук ,,52777,https://rozetka.com.ua/ua/361114941/p361114941/
p361894224," Ноутбук 15.6"" Asus X515EP 15.6FHD IPS/Intel i3-1115G4/12/512F/MX330/noOS X515EP-BQ643 (NVIDIA GeForce MX330, Intel Core i3-1115G4, 12 ГбGb, 60 Гц)", залишити відгук ,,28057,https://rozetka.com.ua/ua/361894224/p361894224/
p361095129, Ноутбук ASUS ROG Strix G15 Eclipse Gray (G513IE-HN004) (90NR0582-M002T0), залишити відгук ,,46619,https://rozetka.com.ua/ua/361095129/p361095129/
p361893687," Ноутбук 15.6"" ASUS computers ASUS Expertbook B1 B1500CEAE-BQ2738X 15.6FHD/Intel i5-1135G7/16/512F/int/W11P 90NX0441-M02K90 (Intel Iris Xe Graphics, Intel Core i5-1135G7, 16 ГбGb, 60 Гц)", залишити відгук ,,47777,https://rozetka.com.ua/ua/361893687/p361893687/
p362375979," Ноутбук 15.6"" Asus Vivobook Pro M6500IH-HN095 15.6FHD IPS/AMD R7-4800H/16/512F/NVD1650-4/noOS/Blue 90NB0YP1-M00490 (NVidia GeForce GTX 1650, AMD Ryzen 7 4800H, 16 ГбGb, 144 Гц)", залишити відгук ,,39999,https://rozetka.com.ua/ua/362375979/p362375979/
p362375778," Ноутбук 15.6"" Asus Vivobook Pro M6500QE-MA028 15.6 2.8K OLED/AMD R5-5600H/16/512F/NVD3050Ti-4/noOS/Silver 90NB0YL2-M001A0 (NVidia GeForce RTX 3050 Ti, AMD Ryzen 5 5600H, 16 ГбGb, 120 Гц)", залишити відгук ,,51554,https://rozetka.com.ua/ua/362375778/p362375778/
p362139159, Ноутбук ASUS Vivobook 15 M1502IA-BQ094 (90NB0Y51-M003K0), залишити відгук ,,31099,https://rozetka.com.ua/ua/362139159/p362139159/
p362375871," Ноутбук 14"" Acer Predator Triton 300 PT314-52s 14 2.8K OLED/Intel i7-12700H/16/1024F/NVD3060-6/Lin/Silve NH.QHJEU.004 (NVidia GeForce RTX 3060, Intel Core i7-12700H, 16 ГбGb, 60 Гц)", залишити відгук ,,86913,https://rozetka.com.ua/ua/362375871/p362375871/
p360630273," Ноутбук 15.6"" ASUS computers ASUS Vivobook Pro M6500IH-HN054 15.6FHD/AMD R5-4600H/16/512F/NVD1650-4/noOS/Blue 90NB0YP1-M00440 (NVidia GeForce GTX 1650 Max-Q, AMD Ryzen 5 4600H, 16 ГбGb, 144 Гц)", залишити відгук ,,37221,https://rozetka.com.ua/ua/360630273/p360630273/
p361885584," Ноутбук 15.6"" ACER computers Acer Aspire 3 A315-59 15.6FHD IPS/Intel i5-1235U/8/256F/int/Lin/Silver NX.K6SEU.009 (Intel Iris Xe Graphics, Intel Core i5-1235U, 8 ГбGb, 60 Гц)", залишити відгук ,,30042,https://rozetka.com.ua/ua/361885584/p361885584/
p360705957," Ноутбук 15.6"" Asus M6500QB-HN044 90NB0YM2-M001R0 (NVIDIA GeForce MX550, AMD Ryzen 5 5600H, 8 ГбGb, 144 Гц)", залишити відгук ,,37777,https://rozetka.com.ua/ua/360705957/p360705957/
p358469469, ноутбук 14FMI/R5 5600H/8/512/Radeon Vega 7/DOS/BL/ Pine Grey ASUS UM425QA-KI198 (90NB0TV1-M00AN0), залишити відгук ,,39959,https://rozetka.com.ua/ua/358469469/p358469469/
p362375997," Ноутбук 15.6"" Acer TravelMate P2 TMP215-54 15.6FHD IPS/Intel i7-1255U/16/512F/int/W11P NX.VVREU.00V (Intel Iris Xe Graphics, Intel Core i7-1255U, 16 ГбGb, 60 Гц)", залишити відгук ,,46149,https://rozetka.com.ua/ua/362375997/p362375997/
p362077308, Ноутбук Asus X515KA-EJ142, залишити відгук ,,17221,https://rozetka.com.ua/ua/362077308/p362077308/
p360144225, Ноутбук ASUS VivoBook 17 (X712EA-AU683W), залишити відгук ,,27680,https://rozetka.com.ua/ua/360144225/p360144225/
p359483928, ноутбук 15.6OledF/i3-1115G4/8/256/Intel UHD/DOS/BL/Hearty Gold ASUS K513EA-L12780 (90NB0SG3-M01D00), залишити відгук ,,28859,https://rozetka.com.ua/ua/359483928/p359483928/
p362385834, Ноутбук Asus X515EA (X515EA-BQ1225) [75701], залишити відгук ,,19777,https://rozetka.com.ua/ua/362385834/p362385834/
p362511084, Ноутбук Acer Aspire 3 A317-53-52CH (NX.AD0EU.00F), залишити відгук ,,34758,https://rozetka.com.ua/ua/362511084/p362511084/
p362511090, Ноутбук Acer Aspire 3 A317-53-31WA (NX.AD0EU.019), залишити відгук ,,30244,https://rozetka.com.ua/ua/362511090/p362511090/
p361584678," Ноутбук 15.6"" Acer TravelMate TMP215-53 15.6FHD IPS/Intel i7-15G7//512F/int/W10P NX.VPVEU.00M (Intel Iris Xe Graphics, Intel Core i7-15G7, 16Gb, 60 Гц)", залишити відгук ,,46768,https://rozetka.com.ua/ua/361584678/p361584678/
p360119604, Ноутбук ASUS Vivobook 15 OLED K513EA-L11993 (90NB0SG2-M00NW0), залишити відгук ,,42964,https://rozetka.com.ua/ua/360119604/p360119604/
p360119622, Ноутбук ASUS Vivobook 15 OLED K513EA-L11653 (90NB0SG1-M01D10), залишити відгук ,,33864,https://rozetka.com.ua/ua/360119622/p360119622/
p360705936," Ноутбук 15.6"" Asus M6500QB-HN043 90NB0YM2-M001P0 (NVIDIA GeForce MX550, AMD Ryzen 7 5800H, 16 ГбGb, 144 Гц)", залишити відгук ,,44443,https://rozetka.com.ua/ua/360705936/p360705936/
p360615840," Ноутбук 15.6"" Asus M6500IH-HN084 90NB0YP2-M00470 (NVidia GeForce GTX 1650 Max-Q, AMD Ryzen 5 4600H, 16 ГбGb, 60 Гц)", залишити відгук ,,37221,https://rozetka.com.ua/ua/360615840/p360615840/
p361955100, Ноутбук ASUS Vivobook Pro 15 M6500IH-HN084 (90NB0YP2-M00470), залишити відгук ,,38399,https://rozetka.com.ua/ua/361955100/p361955100/
p361893663," Ноутбук 15.6"" Acer Aspire 7 A715-51G 15.6FHD IPS 144Hz/Intel i7-1260P/32/1024F/NVD3050Ti-4/Lin/Black NH.QGDEU.00D (NVidia GeForce RTX 3050 Ti, Intel Core i7-1260P, 32 ГбGb, 144 Гц)", залишити відгук ,,68029,https://rozetka.com.ua/ua/361893663/p361893663/
p362687991, Ноутбук Lenovo IdeaPad 3 15ALC6 (82KU00VXPB), залишити відгук ,,25740,https://rozetka.com.ua/ua/362687991/p362687991/
p362510640, Ноутбук ASUS X515JA-BR3970 (90NB0SR1-M02X60), залишити відгук ,,22119,https://rozetka.com.ua/ua/362510640/p362510640/
p361114938," Ноутбук 14"" Asus VivoBook Pro 14 OLED K3400PA US K3400PA-WH55 (Intel Iris Xe Graphics, Intel Core i5-11300H, 8 ГбGb, 60 Гц)", залишити відгук ,,32746,https://rozetka.com.ua/ua/361114938/p361114938/
p361585179," Ноутбук 15.6"" ASUS computers ASUS ROG Strix G15 G513IM-HN008 15.6FHD IPS/AMD R7-4800H/16/512F/NVD3060-6/noOS/Grey 90NR0522-M005M0 (NVidia GeForce RTX 3060, AMD Ryzen 7 4800H, 16 ГбGb, 144 Гц)", залишити відгук ,,55554,https://rozetka.com.ua/ua/361585179/p361585179/
p360119643, Ноутбук ASUS ExpertBook B1 B1500CEAE-BQ2738 (90NX0441-M00KZ0), залишити відгук ,,43224,https://rozetka.com.ua/ua/360119643/p360119643/
p360321255, Ноутбук Acer Aspire 3 A315-58G (NX.ADUEU.00R) FullHD Silver, залишити відгук ,,32012,https://rozetka.com.ua/ua/360321255/p360321255/
p362501958," Ноутбук 17.3"" Lenovo IdeaPad 3 17ITL6 (82H900DRUS) Abyss Blue", залишити відгук ,,26799,https://rozetka.com.ua/ua/362501958/p362501958/
p359483898, ноутбук 15.6OledF/i3-1115G4/8/256/Intel UHD/DOS/BL/Transparent Silver ASUS K513EA (90NB0SG2-M01D20), залишити відгук ,,28859,https://rozetka.com.ua/ua/359483898/p359483898/
p361585044," Ноутбук 15.6"" Acer TravelMate TMP215-53 15.6FHD IPS/Intel i5-1135G7//512F/int/W10P NX.VPVEU.007 (Intel Iris Xe Graphics, Intel Core i5-1135G7, 16Gb, 60 Гц)", залишити відгук ,,43332,https://rozetka.com.ua/ua/361585044/p361585044/
p360615885," Ноутбук 15.6"" ASUS computers ASUS L2502CYA-BQ0175X 15.6FHD/AMD R5-5625U/16/512F/int/W11P 90NX0501-M00920 (AMD Radeon Graphics, AMD Ryzen 5 5625U, 16 ГбGb, 60 Гц)", залишити відгук ,,46666,https://rozetka.com.ua/ua/360615885/p360615885/
p362138994, Ноутбук ASUS Vivobook Go E510KA-BQ296 (90NB0UJ5-M00BM0), залишити відгук ,,20799,https://rozetka.com.ua/ua/362138994/p362138994/
p360436308," Ноутбук 15.6"" ASUS computers ASUS ExpertBook L2 L2502CYA-BQ0136 90NX0501-M008W0 (AMD Radeon Graphics, AMD Ryzen 7 5825U, 16 ГбGb, 60 Гц)", залишити відгук ,,41999,https://rozetka.com.ua/ua/360436308/p360436308/
p360615993," Ноутбук 15.6"" ASUS computers Asus L2502CYA-BQ0135 90NX0501-M00910 (AMD Radeon Graphics, AMD Ryzen 5 5625U, 8 ГбGb, 60 Гц)", залишити відгук ,,36332,https://rozetka.com.ua/ua/360615993/p360615993/
p359526696, Ноутбук Asus FX506HE-HN008 (90NR0703-M01460), залишити відгук ,,46521,https://rozetka.com.ua/ua/359526696/p359526696/
p360794136, Ноутбук ASUS Vivobook 15 OLED K513EA-L13442 (90NB0SG2-M019M0), залишити відгук ,,29002,https://rozetka.com.ua/ua/360794136/p360794136/
p359936076," Ноутбук 15.6"" Asus X515EA 15'6 FHD IPS/i3-1115G4/8GB/256GB/Win11 G X515EA-EJ1197W (Intel UHD Graphics, Intel Core i3-1115G4, 8 ГбGb, 60 Гц)", залишити відгук ,,24890,https://rozetka.com.ua/ua/359936076/p359936076/
p359616435, Ноутбук Asus X515EP-BQ231 FullHD Grey (90NB0TZ1-M03300), залишити відгук ,,31503,https://rozetka.com.ua/ua/359616435/p359616435/
p362186565, Ноутбук EU Lenovo IdeaPad 3 15ALC6 (82KU01EBMH) FullHD Win11EN Arctic Grey, залишити відгук ,,31557,https://rozetka.com.ua/ua/362186565/p362186565/
p362501955," Ноутбук 15.6"" Lenovo ThinkBook 15p Gen 2 ITH (21B1001LUS) Mineral Gray", залишити відгук ,,59119,https://rozetka.com.ua/ua/362501955/p362501955/
p361265610, Ноутбук ASUS Vivobook 15 OLED K513EA-L11950 (90NB0SG1-M00NV0), залишити відгук ,,37699,https://rozetka.com.ua/ua/361265610/p361265610/
p362375385," Ноутбук 15.6"" Acer ConceptD 7 CC715-72P-72KS White NX.C6WEU.003 (NVidia Quadro RTX 3000, Intel Core i7-11800H, 32Gb, 60 Гц)", залишити відгук ,,153597,https://rozetka.com.ua/ua/362375385/p362375385/
p362501961," Ноутбук 15.6"" Lenovo Yoga 7 15ITL5 (82BJ007YUS) Slate Gray", залишити відгук ,,47739,https://rozetka.com.ua/ua/362501961/p362501961/
p349738446," Ноутбук Acer Aspire 5 A515-56G (NX.AT2EU.006); 15.6"" FullHD (1920x1080) IPS LED матовий / Intel Core i5-1135G7 (2.4 - 4.2 ГГц) / RAM 8 ГБ / SSD 512 ГБ / nVidia GeForce MX450, 2 ГБ / без ОП / LAN / Wi-Fi камера / Без ОС / 1.9 кг / сріблястий /", залишити відгук ,,32431,https://rozetka.com.ua/ua/349738446/p349738446/
p362501976," Ноутбук 14"" Lenovo Yoga 7 14ITL5 (82BH00DPCF) Slate Gray", залишити відгук ,,38639,https://rozetka.com.ua/ua/362501976/p362501976/
p359058672, Ноутбук Asus X515EA-BQ970 (90NB0TY2-M01VV0) FullHD Silver, залишити відгук ,,28999,https://rozetka.com.ua/ua/359058672/p359058672/
p359058663, Ноутбук Asus X515EP-BQ325 (90NB0TZ2-M04640) FullHD Silver, залишити відгук ,,30972,https://rozetka.com.ua/ua/359058663/p359058663/
p362501973," Ноутбук 15.6"" Lenovo Yoga 7 15ITL5 (82BJ0005US) Slate Gray", залишити відгук ,,37729,https://rozetka.com.ua/ua/362501973/p362501973/
p362543325," Ноутбук 15.6"" Lenovo ThinkPad T15g Gen 2 (20YS0021US) Black", залишити відгук ,,146955,https://rozetka.com.ua/ua/362543325/p362543325/
p359962974, Ноутбук Asus X515EP-BQ656 (90NB0TZ1-M00HW0) FullHD Grey, залишити відгук ,,24861,https://rozetka.com.ua/ua/359962974/p359962974/
p362501970," Ноутбук 15.6"" Lenovo IdeaPad 5 15ITL05 (82FG015PUS) Graphite Gray", залишити відгук ,,29535,https://rozetka.com.ua/ua/362501970/p362501970/
p362501946," Ноутбук 14"" Lenovo Yoga 7 14ITL5 (82BH00DTUS) Slate Gray", залишити відгук ,,36362,https://rozetka.com.ua/ua/362501946/p362501946/
p362543310," Ноутбук 17.3"" Lenovo ThinkPad P17 Gen 2 WorkStation (20YU002NUS) Black", залишити відгук ,,95525,https://rozetka.com.ua/ua/362543310/p362543310/
p360321321, Ноутбук Acer Aspire 5 A515-56G (NX.AT5EU.009) FullHD Black, залишити відгук ,,36793,https://rozetka.com.ua/ua/360321321/p360321321/
p362459124, Ноутбук LENOVO IdeaPad Flex 5 14ITL05 (82HS0175RA), залишити відгук ,,33363,https://rozetka.com.ua/ua/362459124/p362459124/
p362501943," Ноутбук 14"" Lenovo IdeaPad Flex 5 14ALC7 (82R9000PUS) Cloud Gray", залишити відгук ,,30899,https://rozetka.com.ua/ua/362501943/p362501943/
p361953744, Ноутбук Asus X515JA-BQ3145W (90NB0SR2-M02VW0) FullHD Win11 Transparent Silver, залишити відгук ,,21999,https://rozetka.com.ua/ua/361953744/p361953744/
p362368887, Ноутбук LENOVO IdeaPad Flex 5 14ITL05 (82HS0175RA), залишити відгук ,,33393,https://rozetka.com.ua/ua/362368887/p362368887/
p362501949," Ноутбук 14"" Lenovo IdeaPad Flex 5 14ITL05 (82HS00QPUS) Graphite Gray", залишити відгук ,,35455,https://rozetka.com.ua/ua/362501949/p362501949/
p361095153, Ноутбук ASUS VivoBook Pro 15 K6500ZC Cool Silver (K6500ZC-HN366) (90NB0XK2-M00MX0), залишити відгук ,,47729,https://rozetka.com.ua/ua/361095153/p361095153/
p362501952," Ноутбук 15.6"" Lenovo ThinkBook 15 Gen 3 AMD (21A4007CUS) Mineral Gray", залишити відгук ,,35455,https://rozetka.com.ua/ua/362501952/p362501952/
p360794301, Ноутбук ASUS Vivobook 15 OLED K513EA-L12041 (90NB0SG3-M00NU0), залишити відгук ,,35452,https://rozetka.com.ua/ua/360794301/p360794301/
p361860108, Ноутбук Asus X515EA-BQ2601 (90NB0TY1-M039X0-162) FullHD Slate Grey, залишити відгук ,,33082,https://rozetka.com.ua/ua/361860108/p361860108/
p362375784," Ноутбук 15.6"" Asus Vivobook Pro M6500QE-MA019 15.6 2.8K OLED/AMD R5-5600H/16/512F/NVD3050Ti-4/noOS/Blue 90NB0YL1-M00180 (NVidia GeForce RTX 3050 Ti, AMD Ryzen 5 5600H, 16 ГбGb, 120 Гц)", залишити відгук ,,51554,https://rozetka.com.ua/ua/362375784/p362375784/
p362385759, Ноутбук Asus ZenBook 14 UM425QA Pine Grey (UM425QA-KI009T) [75180], залишити відгук ,,36833,https://rozetka.com.ua/ua/362385759/p362385759/
